customer_id,transaction_date,channel,time_slot,amount,is_weekend
25,2023-04-24 12:00:00,Online,,35.45,0
24,2023-04-24 18:00:00,In-Store,Afternoon,,0
12,2023-04-25 00:00:00,In-Store,Morning,149.12,0
18,2023-04-25 06:00:00,Online,Afternoon,159.64,0
15,2023-04-25 12:00:00,In-Store,Morning,201.75,0
27,2023-04-25 18:00:00,In-Store,Afternoon,83.81,0
72,2023-04-26 00:00:00,In-Store,Morning,273.65,0
60,2023-04-26 06:00:00,In-Store,Morning,133.52,0
174,2023-04-26 12:00:00,In-Store,Afternoon,43.08,0
145,2023-04-26 18:00:00,In-Store,Evening,223.98,0
93,2023-04-27 00:00:00,Online,,194.72,0
53,2023-04-27 06:00:00,In-Store,Evening,98.14,0
8,2023-04-27 12:00:00,In-Store,Afternoon,188.35,0
79,2023-04-27 18:00:00,Online,Evening,69.86,0
27,2023-04-28 00:00:00,Online,Evening,136.23,0
174,2023-04-28 06:00:00,Online,Evening,270.33,0
50,2023-04-28 12:00:00,In-Store,Evening,44.39,0
199,2023-04-28 18:00:00,Online,Evening,119.08,0
131,2023-04-29 00:00:00,In-Store,Morning,247.24,1
93,2023-04-29 06:00:00,In-Store,Morning,291.0,1
192,2023-04-29 12:00:00,In-Store,Morning,138.91,1
172,2023-04-29 18:00:00,Online,Afternoon,154.56,1
181,2023-04-30 00:00:00,Online,Evening,173.79,1
24,2023-04-30 06:00:00,Online,Morning,280.04,1
60,2023-04-30 12:00:00,Online,Afternoon,258.17,1
122,2023-04-30 18:00:00,Online,Morning,55.33,1
131,2023-05-01 00:00:00,In-Store,Morning,,0
148,2023-05-01 06:00:00,In-Store,Evening,141.88,0
46,2023-05-01 12:00:00,In-Store,Afternoon,237.78,0
15,2023-05-01 18:00:00,In-Store,Evening,182.85,0
153,2023-05-02 00:00:00,Online,Evening,198.0,0
199,2023-05-02 06:00:00,Online,,299.47,0
17,2023-05-02 12:00:00,In-Store,Evening,27.11,0
126,2023-05-02 18:00:00,Online,Afternoon,70.79,0
84,2023-05-03 00:00:00,Online,Evening,125.33,0
9,2023-05-03 06:00:00,In-Store,Evening,107.6,0
166,2023-05-03 12:00:00,In-Store,Evening,11.39,0
176,2023-05-03 18:00:00,Online,Morning,32.07,0
188,2023-05-04 00:00:00,Online,Afternoon,205.88,0
63,2023-05-04 06:00:00,In-Store,Morning,264.4,0
117,2023-05-04 12:00:00,In-Store,Morning,156.7,0
130,2023-05-04 18:00:00,In-Store,Morning,164.06,0
88,2023-05-05 00:00:00,Online,Morning,80.25,0
72,2023-05-05 06:00:00,In-Store,Morning,231.52,0
139,2023-05-05 12:00:00,In-Store,Afternoon,226.78,0
64,2023-05-05 18:00:00,Online,Evening,178.57,0
72,2023-05-06 00:00:00,Online,Morning,67.74,1
21,2023-05-06 06:00:00,Online,Morning,33.62,1
18,2023-05-06 12:00:00,Online,,23.95,1
64,2023-05-06 18:00:00,Online,Afternoon,179.85,1
82,2023-05-07 00:00:00,In-Store,Evening,248.39,1
110,2023-05-07 06:00:00,In-Store,Afternoon,258.21,1
95,2023-05-07 12:00:00,Online,Evening,141.77,1
166,2023-05-07 18:00:00,Online,Morning,236.36,1
32,2023-05-08 00:00:00,Online,Morning,284.33,0
11,2023-05-08 06:00:00,Online,Evening,86.18,0
45,2023-05-08 12:00:00,Online,Afternoon,122.4,0
33,2023-05-08 18:00:00,In-Store,Evening,,0
102,2023-05-09 00:00:00,In-Store,Afternoon,104.78,0
169,2023-05-09 06:00:00,In-Store,Morning,274.59,0
136,2023-05-09 12:00:00,In-Store,Afternoon,294.41,0
11,2023-05-09 18:00:00,Online,Evening,200.23,0
179,2023-05-10 00:00:00,In-Store,Evening,245.98,0
88,2023-05-10 06:00:00,Online,,226.12,0
41,2023-05-10 12:00:00,Online,Afternoon,211.36,0
145,2023-05-10 18:00:00,Online,Afternoon,95.54,0
76,2023-05-11 00:00:00,In-Store,Afternoon,21.84,0
121,2023-05-11 06:00:00,Online,Morning,106.2,0
46,2023-05-11 12:00:00,In-Store,Afternoon,201.75,0
160,2023-05-11 18:00:00,In-Store,Evening,35.25,0
80,2023-05-12 00:00:00,Online,Afternoon,8.52,0
54,2023-05-12 06:00:00,Online,Morning,46.21,0
86,2023-05-12 12:00:00,Online,,216.14,0
92,2023-05-12 18:00:00,In-Store,Afternoon,291.97,0
148,2023-05-13 00:00:00,Online,Evening,295.0,1
161,2023-05-13 06:00:00,In-Store,Afternoon,150.72,1
168,2023-05-13 12:00:00,Online,Evening,261.46,1
160,2023-05-13 18:00:00,Online,Evening,222.36,1
97,2023-05-14 00:00:00,In-Store,Morning,152.81,1
2,2023-05-14 06:00:00,In-Store,Evening,173.96,1
33,2023-05-14 12:00:00,In-Store,Evening,,1
158,2023-05-14 18:00:00,In-Store,Morning,281.61,1
161,2023-05-15 00:00:00,In-Store,Evening,,0
77,2023-05-15 06:00:00,In-Store,Morning,136.61,0
116,2023-05-15 12:00:00,Online,Afternoon,203.14,0
154,2023-05-15 18:00:00,Online,Morning,103.5,0
